"","종목코드","종목명","종가","대비","등락률","시장구분","업종명","시가총액","EPS","PER","선행.EPS","선행.PER","BPS","PBR","주당배당금","배당수익률"
"2084","051780","큐로홀딩스",397,-2,-0.5,"KOSDAQ","유통",49395712650,NA,NA,NA,NA,304,1.31,0,0
"2085","321820","와이더플래닛",7140,-40,-0.56,"KOSDAQ","출판·매체복제",49325133480,NA,NA,NA,NA,3450,2.07,0,0
"2086","080720","한국유니온제약",6240,0,0,"KOSDAQ","제약",49319262720,NA,NA,NA,NA,6925,0.9,0,0
"2087","000040","KR모터스",513,-10,-1.91,"KOSPI","운수장비",49319032545,NA,NA,NA,NA,385,1.33,0,0
"2088","258790","소프트캠프",1967,-78,-3.81,"KOSDAQ","출판·매체복제",49157855628,NA,NA,NA,NA,671,2.93,0,0
"2089","044380","주연테크",829,-14,-1.66,"KOSPI","전기전자",49076173276,64,12.95,NA,NA,794,1.04,0,0
"2090","021880","메이슨캐피탈",322,1,0.31,"KOSDAQ","금융",49003379376,NA,NA,NA,NA,374,0.86,0,0
"2091","011090","에넥스",816,-17,-2.04,"KOSPI","기타제조업",48953179056,174,4.69,NA,NA,1120,0.73,0,0
"2092","137940","넥스트아이",625,2,0.32,"KOSDAQ","의료·정밀기기",48950620000,NA,NA,NA,NA,1378,0.45,0,0
"2093","002690","동일제강",2400,10,0.42,"KOSPI","철강금속",48720864000,542,4.43,NA,NA,7761,0.31,20,0.83
"2094","335870","윙스풋",3165,15,0.48,"KOSDAQ","유통",48682200630,NA,NA,NA,NA,NA,NA,0,0
"2095","016670","디모아",476,-6,-1.24,"KOSDAQ","유통",48484419424,40,11.9,NA,NA,701,0.68,0,0
"2096","145210","다이나믹디자인",3475,-100,-2.8,"KOSPI","기계",48445155700,NA,NA,NA,NA,7920,0.44,0,0
"2097","045510","정원엔시스",1503,-43,-2.78,"KOSDAQ","컴퓨터서비스",48410565876,25,60.12,NA,NA,1278,1.18,0,0
"2098","067010","이씨에스",3935,-45,-1.13,"KOSDAQ","정보기기",48376890000,427,9.22,NA,NA,4243,0.93,150,3.81
"2099","204840","지엘팜텍",778,-16,-2.02,"KOSDAQ","기타서비스",48316959458,NA,NA,NA,NA,272,2.86,0,0
"2100","031510","오스템",1715,-59,-3.33,"KOSDAQ","운송장비·부품",4.802e+10,NA,NA,NA,NA,4118,0.42,20,1.17
"2101","024840","KBI메탈",1453,-6,-0.41,"KOSDAQ","금속",47877582144,NA,NA,NA,NA,2939,0.49,0,0
"2102","118000","초록뱀헬스케어",565,-11,-1.91,"KOSPI","유통업",47858316525,118,4.79,NA,NA,1468,0.38,0,0
"2103","012280","영화금속",896,-19,-2.08,"KOSPI","운수장비",47841476480,NA,NA,NA,NA,1156,0.78,0,0
"2104","138360","협진",1378,-47,-3.3,"KOSDAQ","화학",47695313952,43,32.05,NA,NA,1314,1.05,0,0
"2105","016920","카스",1797,-16,-0.88,"KOSDAQ","유통",47608887786,NA,NA,NA,NA,2117,0.85,15,0.83
"2106","290270","휴네시온",4950,-100,-1.98,"KOSDAQ","소프트웨어",47557976400,1575,3.14,NA,NA,4361,1.14,40,0.81
"2107","032800","판타지오",495,-2,-0.4,"KOSDAQ","오락·문화",47542854150,NA,NA,NA,NA,411,1.2,0,0
"2108","263020","디케이앤디",3060,-135,-4.23,"KOSDAQ","화학",47510796240,NA,NA,NA,NA,3477,0.88,50,1.63
"2109","078940","코드네이처",1041,-10,-0.95,"KOSDAQ","건설",47479676880,NA,NA,NA,NA,448,2.32,0,0
"2110","246960","이노테라피",8440,-250,-2.88,"KOSDAQ","제약",47262708680,NA,NA,NA,NA,1810,4.66,0,0
"2111","081580","성우전자",3045,-80,-2.56,"KOSDAQ","IT부품",47222295435,350,8.7,NA,NA,6986,0.44,0,0
"2112","222160","바이옵트로",5790,-230,-3.82,"KOSDAQ","기계·장비",47152984140,60,96.5,NA,NA,2907,1.99,0,0
"2113","000760","이화산업",16840,240,1.45,"KOSPI","유통업",4.7152e+10,16817,1,NA,NA,52259,0.32,0,0
"2114","075130","플랜티넷",2820,-80,-2.76,"KOSDAQ","컴퓨터서비스",46874942400,424,6.65,NA,NA,4936,0.57,200,7.09
"2115","008600","윌비스",697,-7,-0.99,"KOSPI","유통업",46863519183,NA,NA,NA,NA,1711,0.41,0,0
"2116","030350","드래곤플라이",811,-16,-1.93,"KOSDAQ","디지털컨텐츠",46747002657,NA,NA,NA,NA,1200,0.68,0,0
"2117","091340","S&K폴리텍",3990,0,0,"KOSDAQ","IT부품",46697846790,339,11.77,NA,NA,8546,0.47,250,6.27
"2118","063760","이엘피",4995,65,1.32,"KOSDAQ","반도체",46579024350,NA,NA,NA,NA,7619,0.66,60,1.2
"2119","018500","동원금속",996,-25,-2.45,"KOSPI","운수장비",46567913268,485,2.05,NA,NA,1314,0.76,0,0
"2120","017510","세명전기",3050,-35,-1.13,"KOSDAQ","금속",46500300000,153,19.93,NA,NA,4824,0.63,70,2.3
"2121","039980","리노스",1013,-15,-1.46,"KOSDAQ","컴퓨터서비스",46307872748,23,44.04,NA,NA,1604,0.63,0,0
"2122","313760","윌링스",8140,340,4.36,"KOSDAQ","일반전기전자",46297609380,NA,NA,NA,NA,7247,1.12,80,0.98
"2123","052770","아이톡시",2085,0,0,"KOSDAQ","유통",45940750305,NA,NA,NA,NA,284,7.34,0,0
"2124","020180","대신정보통신",1195,-25,-2.05,"KOSDAQ","컴퓨터서비스",45922553425,53,22.55,NA,NA,755,1.58,10,0.84
"2125","148780","비플라이소프트",1460,-58,-3.82,"KOSDAQ","출판·매체복제",45910758500,NA,NA,NA,NA,88,16.59,0,0
"2126","053160","프리엠스",7650,-20,-0.26,"KOSDAQ","일반전기전자",4.59e+10,226,33.85,NA,NA,10566,0.72,50,0.65
"2127","340360","다보링크",1070,-50,-4.46,"KOSDAQ","통신장비",45758721200,NA,NA,NA,NA,575,1.86,0,0
"2128","263810","상신전자",3210,-90,-2.73,"KOSDAQ","일반전기전자",45725544780,146,21.99,NA,NA,2749,1.17,0,0
"2129","032580","피델릭스",1379,-54,-3.77,"KOSDAQ","반도체",45689116256,88,15.67,NA,NA,1226,1.12,0,0
"2130","044480","블레이드 Ent",1411,-69,-4.66,"KOSDAQ","화학",45637357191,NA,NA,NA,NA,1430,0.99,0,0
"2131","009620","삼보산업",1007,-44,-4.19,"KOSDAQ","금속",45572349927,NA,NA,NA,NA,666,1.51,0,0
"2132","048470","대동스틸",4545,-10,-0.22,"KOSDAQ","금속",4.545e+10,1463,3.11,NA,NA,7736,0.59,50,1.1
"2133","117670","알파홀딩스",1339,53,4.12,"KOSDAQ","반도체",45438595436,NA,NA,NA,NA,3784,0.35,0,0
"2134","036000","예림당",1969,-12,-0.61,"KOSDAQ","출판·매체복제",45354491413,NA,NA,NA,NA,5709,0.34,0,0
"2135","091970","나노캠텍",1610,0,0,"KOSDAQ","화학",45209484250,NA,NA,NA,NA,1665,0.97,0,0
"2136","012600","센트럴인사이트",2490,0,0,"KOSPI","기계",45159499050,NA,NA,NA,NA,1462,1.7,0,0
"2137","031860","엔에스엔",521,-33,-5.96,"KOSDAQ","유통",45104073478,NA,NA,NA,NA,699,0.75,0,0
"2138","006920","모헨즈",4130,-130,-3.05,"KOSDAQ","비금속",45099600000,NA,NA,NA,NA,2111,1.96,0,0
"2139","012620","원일특강",10230,-220,-2.11,"KOSDAQ","금속",4.5012e+10,4266,2.4,NA,NA,31361,0.33,250,2.44
"2140","197140","디지캡",4705,-245,-4.95,"KOSDAQ","출판·매체복제",44995928740,9,522.78,NA,NA,4680,1.01,0,0
"2141","294630","서남",2100,-65,-3,"KOSDAQ","일반전기전자",44917236000,NA,NA,NA,NA,461,4.56,0,0
"2142","331380","포커스에이치엔에스",2355,-20,-0.84,"KOSDAQ","일반전기전자",44859410610,NA,NA,247,9.54,957,2.46,0,0
"2143","060380","동양에스텍",2270,-60,-2.58,"KOSDAQ","금속",4.4719e+10,936,2.43,NA,NA,3759,0.6,50,2.2
"2144","002290","삼일기업공사",3605,-45,-1.23,"KOSDAQ","건설",4.4702e+10,238,15.15,NA,NA,4976,0.72,100,2.77
"2145","010640","진양폴리",4470,-135,-2.93,"KOSPI","화학",4.47e+10,380,11.76,NA,NA,2947,1.52,175,3.91
"2146","106240","파인테크닉스",2790,-125,-4.29,"KOSDAQ","IT부품",44425329030,983,2.84,NA,NA,2512,1.11,25,0.9
"2147","054940","엑사이엔씨",1339,-41,-2.97,"KOSDAQ","건설",44419380772,NA,NA,NA,NA,1628,0.82,0,0
"2148","001770","SHD",36550,-900,-2.4,"KOSPI","철강금속",44403790900,4768,7.67,NA,NA,33420,1.09,100,0.27
"2149","050760","에스폴리텍",2715,-50,-1.81,"KOSDAQ","화학",44348650770,334,8.13,NA,NA,4402,0.62,50,1.84
"2150","009310","참엔지니어링",753,-10,-1.31,"KOSPI","기계",44327166507,NA,NA,NA,NA,1387,0.54,0,0
"2151","225590","패션플랫폼",1664,-51,-2.97,"KOSDAQ","섬유·의류",44323490432,601,2.77,NA,NA,2234,0.74,0,0
"2152","154040","솔루에타",2885,-30,-1.03,"KOSDAQ","IT부품",44181319865,433,6.66,NA,NA,3180,0.91,0,0
"2153","154030","아시아종묘",3960,-65,-1.61,"KOSDAQ","농업, 임업 및 어업",44038522440,2,1980,NA,NA,2066,1.92,0,0
"2154","045300","성우테크론",4500,-70,-1.53,"KOSDAQ","반도체",43970818500,580,7.76,NA,NA,6407,0.7,40,0.89
"2155","353190","휴럼",1145,-25,-2.14,"KOSDAQ","음식료·담배",43945580900,NA,NA,NA,NA,956,1.2,0,0
"2156","067730","로지시스",4530,-90,-1.95,"KOSDAQ","컴퓨터서비스",43822866660,215,21.07,NA,NA,1942,2.33,150,3.31
"2157","131180","딜리",1493,-17,-1.13,"KOSDAQ","정보기기",43819550000,110,13.57,NA,NA,2057,0.73,40,2.68
"2158","115570","스타플렉스",5470,0,0,"KOSDAQ","화학",43675258760,677,8.08,NA,NA,9025,0.61,0,0
"2159","196700","웹스",3040,-120,-3.8,"KOSDAQ","화학",43666997760,37,82.16,NA,NA,2894,1.05,0,0
"2160","141020","디에스앤엘",1331,0,0,"KOSDAQ","유통",43659637692,NA,NA,NA,NA,5041,0.26,0,0
"2161","032080","아즈텍WB",2030,-25,-1.22,"KOSDAQ","섬유·의류",43626788870,550,3.69,NA,NA,5274,0.38,50,2.46
"2162","008470","부스타",5180,-80,-1.52,"KOSDAQ","금속",43536864000,280,18.5,NA,NA,9871,0.52,60,1.16
"2163","308100","까스텔바작",6550,-70,-1.06,"KOSDAQ","유통",43392001150,NA,NA,NA,NA,10882,0.6,0,0
"2164","018620","우진비앤지",1499,-26,-1.7,"KOSDAQ","제약",43305050207,NA,NA,NA,NA,1078,1.39,0,0
"2165","103840","우양",3035,45,1.51,"KOSDAQ","음식료·담배",43273030000,92,32.99,NA,NA,2924,1.04,0,0
"2166","093240","형지엘리트",1387,-15,-1.07,"KOSPI","섬유의복",43211704826,262,5.29,NA,NA,2200,0.63,0,0
"2167","119500","포메탈",3640,-60,-1.62,"KOSDAQ","금속",43123924480,170,21.41,NA,NA,3969,0.92,60,1.65
"2168","361670","삼영에스앤씨",7590,-260,-3.31,"KOSDAQ","일반전기전자",43017524220,NA,NA,NA,NA,4686,1.62,0,0
"2169","030720","동원수산",9240,-120,-1.28,"KOSPI","농업, 임업 및 어업",43001158200,1604,5.76,NA,NA,12199,0.76,0,0
"2170","013000","세우글로벌",1491,-44,-2.87,"KOSPI","유통업",42799201221,73,20.42,NA,NA,1569,0.95,0,0
"2171","215480","토박스코리아",4445,-5,-0.11,"KOSDAQ","유통",42738483865,370,12.01,NA,NA,2827,1.57,0,0
"2172","054180","메디콕스",1721,-91,-5.02,"KOSDAQ","운송장비·부품",42710750563,NA,NA,NA,NA,3504,0.49,0,0
"2173","024070","WISCOM",2770,-30,-1.07,"KOSPI","화학",42454233260,79,35.06,NA,NA,7839,0.35,50,1.81
"2174","333050","모코엠시스",1877,-63,-3.25,"KOSDAQ","소프트웨어",42347999318,NA,NA,134,14.04,NA,NA,0,0
"2175","123840","한일진공",486,-21,-4.14,"KOSDAQ","기계·장비",42331841730,NA,NA,NA,NA,1262,0.39,0,0
"2176","032980","바이온",1149,-21,-1.79,"KOSDAQ","유통",42237403158,NA,NA,NA,NA,996,1.15,0,0
"2177","035460","기산텔레콤",2890,-50,-1.7,"KOSDAQ","통신장비",42128512600,NA,NA,NA,NA,2159,1.34,0,0
"2178","049120","파인디앤씨",1397,-21,-1.48,"KOSDAQ","IT부품",42080005121,NA,NA,NA,NA,1582,0.88,0,0
"2179","027040","서울전자통신",603,-6,-0.99,"KOSDAQ","유통",41962074741,1,603,NA,NA,1295,0.47,0,0
"2180","111870","KH 전자",262,-5,-1.87,"KOSDAQ","일반전기전자",41909473364,NA,NA,NA,NA,972,0.27,0,0
"2181","196300","애니젠",7470,40,0.54,"KOSDAQ","제약",41851093320,NA,NA,NA,NA,3499,2.13,0,0
"2182","046070","코다코",1063,-22,-2.03,"KOSDAQ","운송장비·부품",41525304128,176,6.04,NA,NA,610,1.74,0,0
"2183","227610","아우딘퓨쳐스",1750,-8,-0.46,"KOSDAQ","화학",41434081500,NA,NA,NA,NA,884,1.98,0,0
"2184","045340","토탈소프트",4825,205,4.44,"KOSDAQ","소프트웨어",41292543000,352,13.71,NA,NA,1896,2.54,0,0
"2185","002870","신풍",1180,15,1.29,"KOSPI","유통업",41251266000,NA,NA,NA,NA,3226,0.37,60,5.08
"2186","084670","동양고속",14200,-10,-0.07,"KOSPI","운수창고업",41117079800,NA,NA,NA,NA,32252,0.44,0,0
"2187","046970","우리로",1282,-41,-3.1,"KOSDAQ","유통",41087630788,471,2.72,NA,NA,1279,1,0,0
"2188","002820","SUN&L",3250,0,0,"KOSPI","종이목재",40975964250,NA,NA,NA,NA,14375,0.23,80,2.46
"2189","002680","한탑",1353,122,9.91,"KOSDAQ","음식료·담배",40582987401,NA,NA,NA,NA,1918,0.71,0,0
"2190","002420","세기상사",7660,0,0,"KOSPI","유통업",40545513680,NA,NA,NA,NA,4355,1.76,0,0
"2191","043710","서울리거",807,-8,-0.98,"KOSDAQ","유통",40510496160,NA,NA,NA,NA,663,1.22,0,0
"2192","051390","YW",3560,-65,-1.79,"KOSDAQ","유통",40425110080,308,11.56,NA,NA,8638,0.41,100,2.81
"2193","042940","상지카일룸",427,-8,-1.84,"KOSDAQ","건설",40238105453,NA,NA,NA,NA,693,0.62,0,0
"2194","079000","와토스코리아",5580,-30,-0.53,"KOSDAQ","화학",4.0176e+10,197,28.32,NA,NA,10279,0.54,200,3.58
"2195","025890","한국주강",3550,-325,-8.39,"KOSPI","기계",40147869450,NA,NA,NA,NA,2518,1.41,0,0
"2196","208710","바이오로그디바이스",950,-31,-3.16,"KOSDAQ","IT부품",40141734150,NA,NA,NA,NA,1195,0.79,0,0
"2197","096610","알에프세미",3680,-5,-0.14,"KOSDAQ","반도체",40015628160,NA,NA,NA,NA,3365,1.09,0,0
"2198","021040","대호특수강",5280,-50,-0.94,"KOSDAQ","금속",39810429120,1000,5.28,NA,NA,6640,0.8,0,0
"2199","005030","부산주공",545,-18,-3.2,"KOSPI","운수장비",39746298460,NA,NA,NA,NA,351,1.55,0,0
"2200","044780","에이치케이",2145,-10,-0.46,"KOSDAQ","기계·장비",39694913115,298,7.2,NA,NA,3022,0.71,40,1.86
"2201","002070","비비안",1330,-34,-2.49,"KOSPI","섬유의복",39626006700,NA,NA,NA,NA,3466,0.38,0,0
"2202","078860","아이오케이",412,-8,-1.9,"KOSDAQ","오락·문화",39604106464,NA,NA,NA,NA,1624,0.25,0,0
"2203","033050","제이엠아이",1215,-17,-1.38,"KOSDAQ","출판·매체복제",39583900530,60,20.25,NA,NA,1194,1.02,0,0
"2204","036480","대성미생물",10400,-150,-1.42,"KOSDAQ","제약",3.952e+10,227,45.81,NA,NA,9738,1.07,75,0.72
"2205","054300","팬스타엔터프라이즈",667,-13,-1.91,"KOSDAQ","기계·장비",39442394675,41,16.27,NA,NA,796,0.84,0,0
"2206","208350","지란지교시큐리티",4460,-175,-3.78,"KOSDAQ","출판·매체복제",39419928540,NA,NA,NA,NA,4547,0.98,0,0
"2207","072950","빛샘전자",6320,-140,-2.17,"KOSDAQ","반도체",39379028880,676,9.35,NA,NA,10695,0.59,100,1.58
"2208","052670","제일바이오",1345,8,0.6,"KOSDAQ","제약",39178591080,NA,NA,NA,NA,1321,1.02,0,0
"2209","065060","지엔코",399,-3,-0.75,"KOSDAQ","섬유·의류",39105209556,NA,NA,NA,NA,546,0.73,0,0
"2210","043590","크로바하이텍",1091,-39,-3.45,"KOSDAQ","반도체",39009406513,236,4.62,NA,NA,947,1.15,0,0
"2211","115530","씨엔플러스",573,20,3.62,"KOSDAQ","IT부품",38942799000,NA,NA,NA,NA,146,3.92,0,0
"2212","093380","풍강",3935,-50,-1.25,"KOSDAQ","금속",38875096655,462,8.52,NA,NA,6808,0.58,100,2.54
"2213","250930","예선테크",1178,-26,-2.16,"KOSDAQ","화학",38874518320,74,15.92,NA,NA,1242,0.95,0,0
"2214","079650","서산",1939,-13,-0.67,"KOSDAQ","비금속",3.878e+10,197,9.84,NA,NA,3352,0.58,0,0
"2215","001420","태원물산",5090,40,0.79,"KOSPI","운수장비",3.8684e+10,11,462.73,NA,NA,4273,1.19,55,1.08
"2216","025870","신라에스지",9650,-30,-0.31,"KOSDAQ","유통",3.86e+10,357,27.03,NA,NA,3978,2.43,0,0
"2217","310870","디와이씨",1862,-40,-2.1,"KOSDAQ","운송장비·부품",38519698602,NA,NA,NA,NA,2008,0.93,0,0
"2218","035200","프럼파스트",3945,0,0,"KOSDAQ","화학",38387177550,252,15.65,NA,NA,4285,0.92,50,1.27
"2219","065500","오리엔트정공",1206,-1,-0.08,"KOSDAQ","운송장비·부품",38281951872,NA,NA,NA,NA,1359,0.89,0,0
"2220","009140","경인전자",24350,-100,-0.41,"KOSPI","전기전자",38248906950,2843,8.56,NA,NA,45795,0.53,250,1.03
"2221","227100","에이치앤비디자인",3470,-10,-0.29,"KOSDAQ","일반전기전자",38214839340,NA,NA,NA,NA,4225,0.82,0,0
"2222","215380","우정바이오",2925,-5,-0.17,"KOSDAQ","기타서비스",37900719675,NA,NA,NA,NA,2463,1.19,0,0
"2223","080530","코디",1330,-20,-1.48,"KOSDAQ","화학",37627426340,NA,NA,NA,NA,1304,1.02,0,0
"2224","225430","케이엠제약",1348,-42,-3.02,"KOSDAQ","화학",37591743400,NA,NA,NA,NA,1445,0.93,0,0
"2225","179530","애드바이오텍",4100,-25,-0.61,"KOSDAQ","제약",37475820400,NA,NA,NA,NA,664,6.17,0,0
"2226","015020","이스타코",874,-19,-2.13,"KOSPI","서비스업",37452298400,38,23,NA,NA,1294,0.68,0,0
"2227","084870","TBH글로벌",1788,-18,-1,"KOSPI","섬유의복",37291992372,NA,NA,NA,NA,2622,0.68,0,0
"2228","130740","티피씨글로벌",3300,0,0,"KOSDAQ","운송장비·부품",37213040700,NA,NA,NA,NA,5674,0.58,30,0.91
"2229","237750","피앤씨테크",5710,-50,-0.87,"KOSDAQ","일반전기전자",37095586000,531,10.75,NA,NA,10084,0.57,0,0
"2230","192390","윈하이텍",3460,-115,-3.22,"KOSDAQ","금속",36872860160,NA,NA,NA,NA,5259,0.66,0,0
"2231","019540","일지테크",2725,-20,-0.73,"KOSDAQ","운송장비·부품",36824287500,NA,NA,NA,NA,7551,0.36,0,0
"2232","069140","누리플랜",5180,-90,-1.71,"KOSDAQ","금속",36792208740,146,35.48,NA,NA,4998,1.04,0,0
"2233","003680","한성기업",5850,-90,-1.52,"KOSPI","음식료품",36325662750,NA,NA,NA,NA,7888,0.74,0,0
"2234","086060","진바이오텍",4200,5,0.12,"KOSDAQ","유통",36164465400,NA,NA,NA,NA,5104,0.82,0,0
"2235","014100","메디앙스",3060,-75,-2.39,"KOSDAQ","화학",3.6108e+10,378,8.1,NA,NA,8055,0.38,0,0
"2236","079950","인베니아",1550,-30,-1.9,"KOSDAQ","기계·장비",3.596e+10,561,2.76,NA,NA,2443,0.63,0,0
"2237","187790","나노",1232,-29,-2.3,"KOSDAQ","화학",35853789664,NA,NA,NA,NA,1171,1.05,0,0
"2238","053060","세동",2050,102,5.24,"KOSDAQ","운송장비·부품",35790964350,NA,NA,NA,NA,980,2.09,0,0
"2239","099410","동방선기",2640,-60,-2.22,"KOSDAQ","운송장비·부품",35748245280,78,33.85,NA,NA,2119,1.25,0,0
"2240","043200","파루",851,-6,-0.7,"KOSDAQ","IT부품",35575472065,NA,NA,NA,NA,659,1.29,0,0
"2241","065420","에스아이리소스",522,17,3.37,"KOSDAQ","광업",35535769092,58,9,NA,NA,271,1.93,0,0
"2242","071850","캐스텍코리아",2140,-75,-3.39,"KOSDAQ","운송장비·부품",35458062320,NA,NA,NA,NA,5845,0.37,0,0
"2243","101400","엔시트론",712,-29,-3.91,"KOSDAQ","반도체",35224835808,NA,NA,NA,NA,615,1.16,0,0
"2244","048830","엔피케이",1874,-19,-1,"KOSDAQ","화학",35088631702,106,17.68,NA,NA,2298,0.82,30,1.6
"2245","123330","제닉",5010,-40,-0.79,"KOSDAQ","화학",3.507e+10,NA,NA,NA,NA,2815,1.78,0,0
"2246","011230","삼화전자",2895,-65,-2.2,"KOSPI","전기전자",35037316500,NA,NA,NA,NA,1230,2.35,0,0
"2247","229000","젠큐릭스",5230,40,0.77,"KOSDAQ","제약",34876715240,NA,NA,NA,NA,4449,1.18,0,0
"2248","050090","비케이홀딩스",437,-12,-2.67,"KOSDAQ","IT부품",34583717654,NA,NA,NA,NA,318,1.37,0,0
"2249","088790","진도",2740,-30,-1.08,"KOSPI","유통업",34106818560,287,9.55,NA,NA,8077,0.34,40,1.46
"2250","275630","에스에스알",5610,-30,-0.53,"KOSDAQ","소프트웨어",33760918290,277,20.25,NA,NA,4253,1.32,0,0
"2251","014910","성문전자",1720,-54,-3.04,"KOSPI","전기전자",33517394040,160,10.75,NA,NA,1617,1.06,5,0.29
"2252","073540","에프알텍",2920,-55,-1.85,"KOSDAQ","통신장비",3.3288e+10,20,146,NA,NA,3875,0.75,0,0
"2253","010420","한솔PNS",1624,-16,-0.98,"KOSPI","유통업",33280651488,169,9.61,NA,NA,2273,0.71,25,1.54
"2254","286750","나노브릭",1616,12,0.75,"KOSDAQ","화학",33070711184,NA,NA,NA,NA,606,2.67,0,0
"2255","032280","삼일",2020,0,0,"KOSDAQ","운송",32751451800,NA,NA,NA,NA,3814,0.53,30,1.49
"2256","066430","와이오엠",897,-16,-1.75,"KOSDAQ","유통",32660098302,19,47.21,NA,NA,890,1.01,0,0
"2257","065690","파커스",2320,-40,-1.69,"KOSDAQ","IT부품",32594447920,650,3.57,NA,NA,6036,0.38,150,6.47
"2258","065770","CS",1671,28,1.7,"KOSDAQ","통신장비",32435998230,NA,NA,NA,NA,1099,1.52,0,0
"2259","025620","제이준코스메틱",8420,-510,-5.71,"KOSPI","화학",32409741960,NA,NA,NA,NA,16060,0.52,0,0
"2260","023790","동일철강",2025,-25,-1.22,"KOSDAQ","금속",32368503150,NA,NA,NA,NA,2553,0.79,0,0
"2261","098660","에스티오",2585,-45,-1.71,"KOSDAQ","섬유·의류",32315022960,28,92.32,NA,NA,2417,1.07,110,4.26
"2262","008290","원풍물산",791,-33,-4,"KOSDAQ","섬유·의류",32188700089,NA,NA,NA,NA,553,1.43,0,0
"2263","039740","한국정보공학",4010,-130,-3.14,"KOSDAQ","유통",32153771970,523,7.67,NA,NA,5055,0.79,0,0
"2264","060480","국일신동",2895,20,0.7,"KOSDAQ","금속",32105550000,78,37.12,NA,NA,4285,0.68,50,1.73
"2265","060260","뉴보텍",809,-16,-1.94,"KOSDAQ","화학",31883537832,NA,NA,NA,NA,387,2.09,0,0
"2266","110020","전진바이오팜",4635,270,6.19,"KOSDAQ","화학",31703400000,NA,NA,NA,NA,1702,2.72,0,0
"2267","043100","솔고바이오",479,-3,-0.62,"KOSDAQ","의료·정밀기기",31508240632,NA,NA,NA,NA,531,0.9,0,0
"2268","020400","대동금속",9840,-60,-0.61,"KOSDAQ","금속",31381393440,832,11.83,NA,NA,13714,0.72,60,0.61
"2269","033250","체시스",978,-9,-0.91,"KOSPI","운수장비",3.1296e+10,NA,NA,NA,NA,895,1.09,0,0
"2270","038530","골드퍼시픽",340,-6,-1.73,"KOSDAQ","유통",31285586540,NA,NA,NA,NA,758,0.45,0,0
"2271","011080","형지I&C",1225,-34,-2.7,"KOSDAQ","섬유·의류",31241619675,NA,NA,NA,NA,775,1.58,0,0
"2272","038340","MIT",1362,0,0,"KOSDAQ","일반전기전자",30964113876,NA,NA,NA,NA,1162,1.17,0,0
"2273","115610","이미지스",2020,-75,-3.58,"KOSDAQ","반도체",30963117520,101,20,NA,NA,560,3.61,0,0
"2274","026910","광진실업",4795,-105,-2.14,"KOSDAQ","금속",30713916975,181,26.49,NA,NA,4054,1.18,0,0
"2275","113810","디젠스",940,-37,-3.79,"KOSDAQ","운송장비·부품",30670367940,115,8.17,NA,NA,518,1.81,0,0
"2276","043360","디지아이",3405,-130,-3.68,"KOSDAQ","정보기기",3.0645e+10,NA,NA,NA,NA,5102,0.67,0,0
"2277","066790","씨씨에스",546,-16,-2.85,"KOSDAQ","방송서비스",30589680576,25,21.84,NA,NA,471,1.16,0,0
"2278","079190","케스피온",892,-13,-1.44,"KOSDAQ","통신장비",30475310232,NA,NA,NA,NA,763,1.17,0,0
"2279","084440","유비온",1508,-1,-0.07,"KOSDAQ","소프트웨어",29726902400,96,15.71,NA,NA,132,11.42,0,0
"2280","134060","이퓨쳐",6200,-80,-1.27,"KOSDAQ","출판·매체복제",29569350000,390,15.9,NA,NA,4554,1.36,0,0
"2281","058530","파나케이아",1620,0,0,"KOSDAQ","기계·장비",29287053360,NA,NA,NA,NA,3692,0.44,0,0
"2282","017250","인터엠",1376,-26,-1.85,"KOSDAQ","일반전기전자",28958562592,NA,NA,NA,NA,1452,0.95,0,0
"2283","067770","세진티에스",3395,-105,-3,"KOSDAQ","IT부품",28506433235,346,9.81,NA,NA,5464,0.62,0,0
"2284","058450","일야",833,24,2.97,"KOSDAQ","화학",28479437000,19,43.84,NA,NA,521,1.6,0,0
