"","종목코드","종목명","시장구분","업종명","종가","대비","등락률","시가총액"
"1000","226360","KH 건설","KOSDAQ","건설",417,-12,-2.8,51549761427
"1001","111870","KH 전자","KOSDAQ","일반전기전자",262,-5,-1.87,41909473364
"1002","060720","KH바텍","KOSDAQ","IT부품",14580,-330,-2.21,345217104360
"1003","058400","KNN","KOSDAQ","방송서비스",951,-20,-2.06,125940663720
"1004","114450","KPX생명과학","KOSDAQ","제약",4470,-75,-1.65,6.705e+10
"1005","060370","KT서브마린","KOSDAQ","건설",5820,-10,-0.17,150960510240
"1006","122450","KX","KOSDAQ","방송서비스",6110,120,2,277002740040
"1007","052900","KX하이텍","KOSDAQ","반도체",1362,-26,-1.87,75056438154
"1008","086960","MDS테크","KOSDAQ","소프트웨어",2620,40,1.55,217268467520
"1009","038340","MIT","KOSDAQ","일반전기전자",1362,0,0,30964113876
"1010","160550","NEW","KOSDAQ","오락·문화",8200,-350,-4.09,228830069200
"1011","053290","NE능률","KOSDAQ","출판·매체복제",5040,-170,-3.26,83292587280
"1012","104200","NHN벅스","KOSDAQ","디지털컨텐츠",7410,-320,-4.14,109872145500
"1013","060250","NHN한국사이버결제","KOSDAQ","소프트웨어",13550,-530,-3.76,544176279050
"1014","030190","NICE평가정보","KOSDAQ","기타서비스",12600,-520,-3.96,765006732000
"1015","024940","PN풍년","KOSDAQ","유통",7590,-230,-2.94,7.59e+10
"1016","218410","RFHIC","KOSDAQ","일반전기전자",23050,-650,-2.74,617427303700
"1017","327260","RF머트리얼즈","KOSDAQ","기타제조",13490,-580,-4.12,110991632530
"1018","091340","S&K폴리텍","KOSDAQ","IT부품",3990,0,0,46697846790
"1019","419530","SAMG엔터","KOSDAQ","오락·문화",32500,-1950,-5.66,279205225000
"1020","019550","SBI인베스트먼트","KOSDAQ","금융",1137,-20,-1.73,184269695775
"1021","950110","SBI핀테크솔루션즈","KOSDAQ","출판·매체복제",3975,-55,-1.36,95608846500
"1022","046140","SBS콘텐츠허브","KOSDAQ","오락·문화",7350,-820,-10.04,157757129250
"1023","151910","SBW생명과학","KOSDAQ","IT부품",739,-12,-1.6,130902113202
"1024","036120","SCI평가정보","KOSDAQ","기타서비스",4270,180,4.4,1.51585e+11
"1025","099220","SDN","KOSDAQ","유통",1897,-37,-1.91,106557925467
"1026","036540","SFA반도체","KOSDAQ","반도체",4295,-135,-3.05,706357001385
"1027","255220","SG","KOSDAQ","비금속",1168,-21,-1.77,52275812752
"1028","040610","SG&G","KOSDAQ","운송",1693,-20,-1.17,57709622828
"1029","049470","SGA","KOSDAQ","소프트웨어",895,-28,-3.03,52681712855
"1030","184230","SGA솔루션즈","KOSDAQ","소프트웨어",1003,-36,-3.46,54349785672
"1031","016250","SGC이테크건설","KOSDAQ","건설",29700,0,0,77203516500
"1032","048550","SM C&C","KOSDAQ","방송서비스",4935,-105,-2.08,471909967200
"1033","063440","SM Life Design","KOSDAQ","출판·매체복제",3035,-60,-1.94,139698482390
"1034","289080","SV인베스트먼트","KOSDAQ","금융",2475,10,0.41,131754150000
"1035","089230","THE E&M","KOSDAQ","인터넷",323,-17,-5,58663613362
"1036","161570","THE MIDONG","KOSDAQ","정보기기",1180,-25,-2.07,18387739400
"1037","032540","TJ미디어","KOSDAQ","일반전기전자",6500,-150,-2.26,90555458500
"1038","022220","TKG애강","KOSDAQ","화학",1441,-13,-0.89,74635988339
"1039","048770","TPC","KOSDAQ","기계·장비",3700,-5,-0.13,58082566700
"1040","246690","TS인베스트먼트","KOSDAQ","금융",1995,11,0.55,78295528605
"1041","317240","TS트릴리온","KOSDAQ","화학",611,-17,-2.71,57707498875
"1042","057030","YBM넷","KOSDAQ","기타서비스",4950,60,1.23,80747850150
"1043","040300","YTN","KOSDAQ","방송서비스",7500,100,1.35,3.15e+11
"1044","051390","YW","KOSDAQ","유통",3560,-65,-1.79,40425110080
"1045","052220","iMBC","KOSDAQ","디지털컨텐츠",4025,120,3.07,9.2575e+10
"1046","079940","가비아","KOSDAQ","인터넷",12900,-350,-2.64,174610323600
"1047","078890","가온미디어","KOSDAQ","통신장비",8280,-290,-3.38,135725693760
"1048","399720","가온칩스","KOSDAQ","반도체",28300,2000,7.6,325119456000
"1049","036620","감성코퍼레이션","KOSDAQ","유통",2025,-60,-2.88,181426993425
"1050","217730","강스템바이오텍","KOSDAQ","제약",3070,-15,-0.49,116469429750
"1051","114190","강원에너지","KOSDAQ","금속",9790,0,0,255744542020
"1052","094480","갤럭시아머니트리","KOSDAQ","소프트웨어",6540,-290,-4.25,256563140520
"1053","039240","경남스틸","KOSDAQ","금속",3225,-25,-0.77,87009222900
"1054","053950","경남제약","KOSDAQ","제약",2045,-65,-3.08,72469474820
"1055","011040","경동제약","KOSDAQ","제약",7990,-50,-0.62,245842440340
"1056","024910","경창산업","KOSDAQ","운송장비·부품",2145,10,0.47,76831765725
"1057","198440","고려시멘트","KOSDAQ","비금속",2580,-100,-3.73,82508296800
"1058","049720","고려신용정보","KOSDAQ","기타서비스",10380,410,4.11,1.48434e+11
"1059","014570","고려제약","KOSDAQ","제약",7600,-170,-2.19,8.36e+10
"1060","348150","고바이오랩","KOSDAQ","기타서비스",11420,-210,-1.81,200243921480
"1061","098460","고영","KOSDAQ","기계·장비",16610,-650,-3.77,1140355480550
"1062","035290","골드앤에스","KOSDAQ","출판·매체복제",8080,90,1.13,375320557120
"1063","038530","골드퍼시픽","KOSDAQ","유통",340,-6,-1.73,31285586540
"1064","900280","골든센츄리","KOSDAQ","금융",453,13,2.95,93048142464
"1065","215000","골프존","KOSDAQ","소프트웨어",139000,-2900,-2.04,872282685000
"1066","121440","골프존뉴딘홀딩스","KOSDAQ","유통",5160,-50,-0.96,221037980880
"1067","366030","공구우먼","KOSDAQ","유통",11680,-610,-4.96,264182328000
"1068","014200","광림","KOSDAQ","운송장비·부품",1006,0,0,91250936176
"1069","029480","광무","KOSDAQ","통신장비",2820,0,0,110889624840
"1070","026910","광진실업","KOSDAQ","금속",4795,-105,-2.14,30713916975
"1071","355150","교보10호스팩","KOSDAQ","금융",3420,-15,-0.44,18194400000
"1072","397880","교보11호스팩","KOSDAQ","금융",2145,-15,-0.69,9523800000
"1073","421800","교보12호스팩","KOSDAQ","금융",2070,-5,-0.24,12378600000
"1074","440790","교보13호스팩","KOSDAQ","금융",2095,-5,-0.24,8484750000
"1075","053270","구영테크","KOSDAQ","운송장비·부품",2720,30,1.12,71792153280
"1076","066620","국보디자인","KOSDAQ","건설",19760,-540,-2.66,1.482e+11
"1077","043650","국순당","KOSDAQ","음식료·담배",7100,-120,-1.66,126793958400
"1078","006050","국영지앤엠","KOSDAQ","비금속",1571,3,0.19,54820426753
"1079","060480","국일신동","KOSDAQ","금속",2895,20,0.7,32105550000
"1080","078130","국일제지","KOSDAQ","종이·목재",2220,-65,-2.84,283310790060
"1081","307750","국전약품","KOSDAQ","제약",6240,-130,-2.04,306192238560
"1082","035080","그래디언트","KOSDAQ","유통",15490,-340,-2.15,240522276160
"1083","204020","그리티","KOSDAQ","섬유·의류",3045,-95,-3.03,61348924350
"1084","186230","그린플러스","KOSDAQ","금속",11360,-160,-1.39,122917335680
"1085","900070","글로벌에스엠","KOSDAQ","금융",692,-8,-1.14,37190825856
"1086","204620","글로벌텍스프리","KOSDAQ","금융",3350,60,1.82,183839692000
"1087","019660","글로본","KOSDAQ","유통",1624,10,0.62,56500171504
"1088","053260","금강철강","KOSDAQ","금속",7690,-320,-4,143956800000
"1089","036190","금화피에스시","KOSDAQ","건설",29100,-200,-0.68,1.746e+11
"1090","049080","기가레인","KOSDAQ","반도체",1705,-72,-4.05,144726106635
"1091","035460","기산텔레콤","KOSDAQ","통신장비",2890,-50,-1.7,42128512600
"1092","308100","까스텔바작","KOSDAQ","유통",6550,-70,-1.06,43392001150
"1093","407400","꿈비","KOSDAQ","기타제조",18750,370,2.01,148854937500
"1094","187790","나노","KOSDAQ","화학",1232,-29,-2.3,35853789664
"1095","286750","나노브릭","KOSDAQ","화학",1616,12,0.75,33070711184
"1096","121600","나노신소재","KOSDAQ","화학",136500,900,0.66,1480797454500
"1097","247660","나노씨엠에스","KOSDAQ","일반전기전자",17700,-320,-1.78,76887384000
"1098","039860","나노엔텍","KOSDAQ","의료·정밀기기",5870,-150,-2.49,157360770490
"1099","091970","나노캠텍","KOSDAQ","화학",1610,0,0,45209484250
"1100","051490","나라엠앤디","KOSDAQ","기계·장비",6840,-60,-0.87,9.7128e+10
"1101","137080","나래나노텍","KOSDAQ","기계·장비",9030,-110,-1.2,99866580660
"1102","190510","나무가","KOSDAQ","IT부품",16980,-260,-1.51,273876940320
"1103","242040","나무기술","KOSDAQ","출판·매체복제",2895,-90,-3.02,100185134280
"1104","089600","나스미디어","KOSDAQ","기타서비스",25100,-600,-2.33,264553046200
"1105","293580","나우IB","KOSDAQ","금융",12300,-330,-2.61,117797100000
"1106","138610","나이벡","KOSDAQ","제약",17210,-380,-2.16,171368213590
"1107","130580","나이스디앤비","KOSDAQ","기타서비스",7800,10,0.13,1.2012e+11
"1108","036800","나이스정보통신","KOSDAQ","통신서비스",27600,-500,-1.78,2.76e+11
"1109","267320","나인테크","KOSDAQ","IT부품",3190,-65,-2,125675007260
"1110","111710","남화산업","KOSDAQ","오락·문화",8170,-190,-2.27,168203960000
"1111","091590","남화토건","KOSDAQ","건설",9470,-510,-5.11,111177800000
"1112","168330","내츄럴엔도텍","KOSDAQ","기타서비스",3075,-105,-3.3,97646317500
"1113","094860","네오리진","KOSDAQ","소프트웨어",530,-16,-2.93,55363680750
"1114","253590","네오셈","KOSDAQ","반도체",3510,-60,-1.68,134975737260
"1115","212560","네오오토","KOSDAQ","운송장비·부품",6570,-150,-2.23,51738506910
"1116","095660","네오위즈","KOSDAQ","디지털컨텐츠",46700,550,1.19,1028974677300
"1117","042420","네오위즈홀딩스","KOSDAQ","디지털컨텐츠",31550,-350,-1.1,279434122300
"1118","950220","네오이뮨텍","KOSDAQ","기타서비스",3755,-35,-0.92,371097131075
"1119","311390","네오크레마","KOSDAQ","음식료·담배",9100,-150,-1.62,73133014500
"1120","085910","네오티스","KOSDAQ","운송장비·부품",4990,-50,-0.99,69005302820
"1121","092730","네오팜","KOSDAQ","화학",18200,-250,-1.36,149373970200
"1122","290660","네오펙트","KOSDAQ","의료·정밀기기",1360,-67,-4.7,27108414880
"1123","306620","네온테크","KOSDAQ","기계·장비",3665,85,2.37,152788744655
"1124","153460","네이블","KOSDAQ","소프트웨어",8000,20,0.25,52240112000
"1125","007390","네이처셀","KOSDAQ","제약",14230,-320,-2.2,891326729880
"1126","033640","네패스","KOSDAQ","반도체",17530,-510,-2.83,404227811060
"1127","330860","네패스아크","KOSDAQ","반도체",21550,-400,-1.82,262566169750
"1128","089140","넥스턴바이오","KOSDAQ","기계·장비",1699,-8,-0.47,66489092449
"1129","137940","넥스트아이","KOSDAQ","의료·정밀기기",625,2,0.32,48950620000
"1130","396270","넥스트칩","KOSDAQ","반도체",10190,-370,-3.5,179523751600
"1131","348210","넥스틴","KOSDAQ","반도체",58400,-1400,-2.34,581469761600
"1132","225570","넥슨게임즈","KOSDAQ","디지털컨텐츠",16560,310,1.91,1089003716640
"1133","217270","넵튠","KOSDAQ","출판·매체복제",10510,-200,-1.87,487903943300
"1134","104620","노랑풍선","KOSDAQ","기타서비스",8830,-200,-2.21,139046857680
"1135","194700","노바렉스","KOSDAQ","음식료·담배",9940,-190,-1.88,186423189120
"1136","285490","노바텍","KOSDAQ","기타제조",27800,550,2.02,294008101800
"1137","106520","노블엠앤비","KOSDAQ","의료·정밀기기",2440,340,16.19,89082050280
"1138","376930","노을","KOSDAQ","의료·정밀기기",7160,-80,-1.1,82007274800
"1139","278650","노터스","KOSDAQ","기타서비스",4520,-155,-3.32,331818578800
"1140","142280","녹십자엠에스","KOSDAQ","제약",5260,-10,-0.19,111076908580
"1141","234690","녹십자웰빙","KOSDAQ","제약",7410,-170,-2.24,131544365160
"1142","065560","녹원씨엔아이","KOSDAQ","출판·매체복제",5770,0,0,150366921250
"1143","054050","농우바이오","KOSDAQ","농업, 임업 및 어업",9190,-60,-0.65,147320855590
"1144","069140","누리플랜","KOSDAQ","금속",5180,-90,-1.71,36792208740
"1145","040160","누리플렉스","KOSDAQ","소프트웨어",5910,-190,-3.11,71248211850
"1146","332290","누보","KOSDAQ","화학",1638,22,1.36,54187207074
"1147","348340","뉴로메카","KOSDAQ","기계·장비",23550,1750,8.03,245679958500
"1148","060260","뉴보텍","KOSDAQ","화학",809,-16,-1.94,31883537832
"1149","012340","뉴인텍","KOSDAQ","IT부품",2610,-70,-2.61,78579692820
"1150","214870","뉴지랩파마","KOSDAQ","유통",4165,0,0,137892462610
"1151","270870","뉴트리","KOSDAQ","음식료·담배",9880,-290,-2.85,90898213120
"1152","144960","뉴파워프라즈마","KOSDAQ","기계·장비",4620,220,5,201859922880
"1153","085670","뉴프렉스","KOSDAQ","IT부품",6910,-260,-3.63,167289393230
"1154","064260","다날","KOSDAQ","디지털컨텐츠",5690,-220,-3.72,392320037600
"1155","093640","다믈멀티미디어","KOSDAQ","반도체",10480,-340,-3.14,209617669280
"1156","340360","다보링크","KOSDAQ","통신장비",1070,-50,-4.46,45758721200
"1157","039560","다산네트웍스","KOSDAQ","통신장비",4000,-150,-3.61,145523352000
"1158","298870","다올인베스트먼트","KOSDAQ","금융",3580,50,1.42,3.58e+11
"1159","032190","다우데이타","KOSDAQ","유통",46300,-100,-0.22,1.77329e+12
"1160","068240","다원시스","KOSDAQ","IT부품",14210,-490,-3.33,492525974990
"1161","020400","대동금속","KOSDAQ","금속",9840,-60,-0.61,31381393440
"1162","008830","대동기어","KOSDAQ","기계·장비",7190,-50,-0.69,64620268800
"1163","048470","대동스틸","KOSDAQ","금속",4545,-10,-0.22,4.545e+10
"1164","004780","대륙제관","KOSDAQ","금속",4620,-20,-0.43,73472779380
"1165","017650","대림제지","KOSDAQ","종이·목재",9150,20,0.22,8.235e+10
"1166","007720","대명소노시즌","KOSDAQ","유통",762,-14,-1.8,76809942900
"1167","389260","대명에너지","KOSDAQ","건설",20750,-500,-2.35,353787500000
"1168","317850","대모","KOSDAQ","기계·장비",14210,-710,-4.76,118290008200
"1169","290670","대보마그네틱","KOSDAQ","기계·장비",58800,-3200,-5.16,460080600000
"1170","078140","대봉엘에스","KOSDAQ","제약",7930,-80,-1,87916571470
"1171","036480","대성미생물","KOSDAQ","제약",10400,-150,-1.42,3.952e+10
"1172","027830","대성창투","KOSDAQ","금융",2690,-80,-2.89,1.076e+11
"1173","104040","대성파인텍","KOSDAQ","운송장비·부품",1687,-42,-2.43,52805261047
"1174","129920","대성하이텍","KOSDAQ","기계·장비",9040,-290,-3.11,123984079120
"1175","387310","대신밸런스제10호스팩","KOSDAQ","금융",5070,-80,-1.55,27682200000
"1176","397500","대신밸런스제11호스팩","KOSDAQ","금융",3535,0,0,26901350000
"1177","426670","대신밸런스제12호스팩","KOSDAQ","금융",3415,-230,-6.31,19841150000
"1178","438220","대신밸런스제13호스팩","KOSDAQ","금융",2250,0,0,1.269e+10
"1179","442310","대신밸런스제14호스팩","KOSDAQ","금융",2230,5,0.22,14963300000
"1180","020180","대신정보통신","KOSDAQ","컴퓨터서비스",1195,-25,-2.05,45922553425
"1181","045390","대아티아이","KOSDAQ","일반전기전자",3300,-110,-3.23,232562144100
"1182","108380","대양전기공업","KOSDAQ","운송장비·부품",12410,-10,-0.08,118730602530
"1183","006580","대양제지","KOSDAQ","종이·목재",3260,0,0,8.7531e+10
"1184","007680","대원","KOSDAQ","건설",7560,-240,-3.08,101655343440
"1185","048910","대원미디어","KOSDAQ","유통",14660,-620,-4.06,184407348360
"1186","005710","대원산업","KOSDAQ","운송장비·부품",5710,-50,-0.87,114414696000
"1187","290380","대유","KOSDAQ","화학",3900,0,0,96383086800
"1188","290120","대유에이피","KOSDAQ","운송장비·부품",5900,-50,-0.84,69613527700
"1189","120240","대정화금","KOSDAQ","화학",17050,20,0.12,122596166550
"1190","003310","대주산업","KOSDAQ","음식료·담배",2590,70,2.78,91666186500
"1191","078600","대주전자재료","KOSDAQ","IT부품",93600,-3800,-3.9,1448983504800
"1192","096350","대창솔루션","KOSDAQ","금속",302,-7,-2.27,49455824718
"1193","140520","대창스틸","KOSDAQ","금속",2945,-45,-1.51,62166720635
"1194","131220","대한과학","KOSDAQ","유통",7130,-20,-0.28,53150513700
"1195","010170","대한광통신","KOSDAQ","일반전기전자",2475,-60,-2.37,184415135850
"1196","060900","대한그린파워","KOSDAQ","전기·가스·수도",488,8,1.67,90775482016
"1197","054670","대한뉴팜","KOSDAQ","제약",9330,-240,-2.51,133931403600
"1198","023910","대한약품","KOSDAQ","제약",29750,-450,-1.49,1.785e+11
"1199","021040","대호특수강","KOSDAQ","금속",5280,-50,-0.94,39810429120
